league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ESP-La Liga,2627,Racing Santander,Iker Luque,4,2026,293,14324,M S,3,131,0,0.06674898602068424,0,0.06674898602068424,0,0.023884018883109093,2,1,0,0,0.085513636469841,0.03248846158385277
ESP-La Liga,2627,Racing Santander,Iván Martín,4,2026,293,7529,M S,5,400,0,0.06872661411762238,0,0.06872661411762238,0,0.46337552182376385,1,3,0,0,1.547482430934906,1.462068647146225
ESP-La Liga,2627,Racing Santander,Iñigo Vicente,4,2026,293,8921,M S,7,543,0,0.2075433600693941,0,0.2075433600693941,2,1.908390812575817,4,16,2,0,1.9839065205305815,0.9796043075621128
ESP-La Liga,2627,Racing Santander,Jeanuël Belocian,4,2026,293,10300,D S,3,209,0,0.07068543881177902,0,0.07068543881177902,0,0.0,2,0,1,0,0.4303879514336586,0.4303879514336586
ESP-La Liga,2627,Racing Santander,Jorge Salinas,4,2026,293,14687,D S,7,541,0,0.13794842083007097,0,0.13794842083007097,0,0.2301352098584175,2,3,2,0,0.9821105897426605,0.7917649745941162
ESP-La Liga,2627,Racing Santander,Juan Carlos Arana,4,2026,293,10325,F S,3,66,0,0.21714568138122559,0,0.21714568138122559,0,0.0,1,0,0,0,0.21714568138122559,0.0
ESP-La Liga,2627,Racing Santander,Julen Agirrezabala,4,2026,293,9824,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7930730544030666,0.7930730544030666
ESP-La Liga,2627,Racing Santander,Maguette Gueye,4,2026,293,14689,M S,5,136,1,0.446624256670475,1,0.446624256670475,0,0.0,3,0,0,0,0.6209256425499916,0.568601131439209
ESP-La Liga,2627,Racing Santander,Manu Hernando,4,2026,293,14692,D S,5,406,0,0.11967340297996998,0,0.11967340297996998,0,0.0,3,0,1,0,0.38042910397052765,0.38042910397052765
ESP-La Liga,2627,Racing Santander,Matteo Prati,4,2026,293,11959,M S,4,264,0,0.0,0,0.0,0,0.09610957652330399,0,2,0,0,0.6706392914056778,0.6508167758584023
ESP-La Liga,2627,Racing Santander,Pablo García,4,2026,293,13376,M S,6,262,2,1.0177054293453693,2,1.0177054293453693,0,0.0994756929576397,10,2,1,0,1.2510440535843372,0.46753862500190735
ESP-La Liga,2627,Racing Santander,Pablo Ramón,4,2026,293,9477,D S,5,382,0,0.027332231402397156,0,0.027332231402397156,0,0.038966305553913116,2,1,2,0,0.7932925578206778,0.7659603301435709
ESP-La Liga,2627,Racing Santander,Pedro Felipe,4,2026,293,14122,D S,3,80,0,0.0,0,0.0,0,0.0,0,0,1,0,0.21714568138122559,0.21714568138122559
ESP-La Liga,2627,Racing Santander,Sergio Canales,4,2026,293,2571,M S,7,515,1,1.0624952167272568,1,1.0624952167272568,0,0.09953535534441471,13,2,1,0,2.2618477195501328,1.3008815497159958
ESP-La Liga,2627,Racing Santander,Sergio Martínez,4,2026,293,14688,M,2,123,1,0.03265717998147011,1,0.03265717998147011,0,0.0,1,0,0,0,0.20788925141096115,0.17523207515478134
ESP-La Liga,2627,Racing Santander,Yassir Zabiri,4,2026,293,14459,F S,7,381,6,3.273046473041177,6,3.273046473041177,0,0.06001592054963112,14,2,4,0,3.8681512884795666,0.5891972482204437
ESP-La Liga,2627,Racing Santander,Álvaro Mantilla,4,2026,293,14686,D,6,517,0,0.4277900159358978,0,0.4277900159358978,0,0.053025174885988235,2,1,2,0,1.2048914041370153,0.7240762021392584
ESP-La Liga,2627,Racing Santander,Íñigo Sainz-Maza,4,2026,293,14693,M S,2,85,0,0.0,0,0.0,0,0.21714568138122559,0,1,0,0,0.568601131439209,0.568601131439209
ESP-La Liga,2627,Rayo Vallecano,Adrià Pedrosa,4,2026,145,7174,D S,5,409,1,0.24407567828893661,1,0.24407567828893661,1,1.3818761967122555,4,9,1,0,1.9824284315109253,1.0198157727718353
ESP-La Liga,2627,Rayo Vallecano,Alemão,4,2026,145,14059,S,6,99,0,0.8351947739720345,0,0.8351947739720345,0,0.0,6,0,2,0,0.4405134953558445,0.06138226017355919
ESP-La Liga,2627,Rayo Vallecano,Andrei Ratiu,4,2026,145,7515,D,6,540,1,0.6204499937593937,1,0.6204499937593937,0,0.7383233606815338,7,4,0,0,2.0617981553077698,1.5800643861293793
ESP-La Liga,2627,Rayo Vallecano,Augusto Batalla,4,2026,145,12298,GK,2,153,0,0.0,0,0.0,0,0.0,0,0,0,0,0.025257134810090065,0.025257134810090065
ESP-La Liga,2627,Rayo Vallecano,Daniel Cárdenas,4,2026,145,8108,GK S,3,207,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5345075726509094,0.5345075726509094
ESP-La Liga,2627,Rayo Vallecano,Emil Audero,4,2026,145,1302,GK,3,270,0,0.0,0,0.0,0,0.017228199169039726,0,1,0,0,0.1869741976261139,0.1869741976261139
ESP-La Liga,2627,Rayo Vallecano,Florian Lejeune,4,2026,145,5073,D,7,630,0,0.4857670096680522,0,0.4857670096680522,0,0.020578164607286453,13,1,1,0,1.4860627204179764,1.3975345864892006
ESP-La Liga,2627,Rayo Vallecano,Fran Pérez,4,2026,145,10944,M S,5,132,0,0.029280902817845345,0,0.029280902817845345,0,0.025257134810090065,1,1,1,1,0.09154721163213253,0.03700917214155197
ESP-La Liga,2627,Rayo Vallecano,Giorgi Tsitaishvili,4,2026,145,13809,M S,4,196,0,0.7389473766088486,0,0.7389473766088486,0,0.48382680863142014,6,2,1,0,1.4122035503387451,0.20648859441280365
ESP-La Liga,2627,Rayo Vallecano,Gnangoro,4,2026,145,15028,M S,5,186,0,0.024571361020207405,0,0.024571361020207405,0,0.06190207600593567,1,3,1,0,0.2363817747682333,0.17156022414565086
ESP-La Liga,2627,Rayo Vallecano,Isi Palazón,4,2026,145,9812,M,2,85,0,0.04719129949808121,0,0.04719129949808121,0,0.0,1,0,0,0,0.604228675365448,0.604228675365448
ESP-La Liga,2627,Rayo Vallecano,Iván Balliu,4,2026,145,5672,D S,6,195,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1654858160763979,0.1654858160763979
ESP-La Liga,2627,Rayo Vallecano,Jorge De Frutos,4,2026,145,8107,F M,5,384,0,0.13098837435245514,0,0.13098837435245514,1,0.3263629227876663,2,3,0,1,1.0438874661922455,0.5865361541509628
ESP-La Liga,2627,Rayo Vallecano,Jozhua Vertrouwd,4,2026,145,13694,D,2,121,0,0.0,0,0.0,0,0.0,0,0,0,0,0.13786925375461578,0.13786925375461578
ESP-La Liga,2627,Rayo Vallecano,Mujaid Sadick,4,2026,145,6749,D S,3,166,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3491973727941513,0.3491973727941513
ESP-La Liga,2627,Rayo Vallecano,Pathé Ciss,4,2026,145,9815,D M,7,630,0,0.2105635218322277,0,0.2105635218322277,0,0.0891597718000412,3,2,4,0,1.1841929629445076,1.1262030825018883
ESP-La Liga,2627,Rayo Vallecano,Pedro Díaz,4,2026,145,12863,M S,6,315,0,0.38010838255286217,0,0.38010838255286217,0,0.40073706209659576,12,10,0,0,1.2571111842989922,0.692133529111743
ESP-La Liga,2627,Rayo Vallecano,Pelayo Fernández,4,2026,145,12864,D S,2,65,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2627,Rayo Vallecano,Randy Nteka,4,2026,145,9813,F S,3,155,0,0.6639002822339535,0,0.6639002822339535,0,0.0,3,0,0,0,0.637382984161377,0.09293955564498901
ESP-La Liga,2627,Rayo Vallecano,Rayane Belaid,4,2026,145,12257,S,1,20,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0838077962398529,0.0838077962398529
ESP-La Liga,2627,Rayo Vallecano,Sergio Camello,4,2026,145,7528,F S,7,482,7,2.826850488781929,7,2.826850488781929,1,0.4708410147577524,19,8,2,0,3.3098482936620712,0.1355514321476221
ESP-La Liga,2627,Rayo Vallecano,Unai López,4,2026,145,4091,M,7,572,0,0.2244267500936985,0,0.2244267500936985,3,1.0782695738598704,5,16,2,0,2.914269868284464,2.8436341658234596
ESP-La Liga,2627,Rayo Vallecano,Álvaro García,4,2026,145,7071,F M S,7,543,2,1.7091400567442179,2,1.7091400567442179,2,0.7791093438863754,11,3,1,0,3.469180554151535,1.0871980488300323
ESP-La Liga,2627,Rayo Vallecano,Óscar Valentín,4,2026,145,9811,M S,7,375,0,0.0,0,0.0,0,0.15818258002400398,0,2,1,0,1.881847009062767,1.8645788803696632
ESP-La Liga,2627,Real Betis,Abdessamad Ezzalzouli,4,2026,153,10095,F M S,4,245,1,1.037250280380249,1,1.037250280380249,0,0.8916659094393253,7,6,0,0,1.952962040901184,0.3045179657638073
ESP-La Liga,2627,Real Betis,Antony,4,2026,153,11094,F M S,7,530,0,2.8045675083994865,0,2.8045675083994865,0,0.466875278390944,32,8,0,0,4.73432885017246,2.2196885906159878
ESP-La Liga,2627,Real Betis,Dani Ceballos,4,2026,153,2446,S,3,61,0,0.04470955207943916,0,0.04470955207943916,0,0.035796958953142166,1,1,0,0,0.682177234441042,0.6016706824302673
ESP-La Liga,2627,Real Betis,Diego Llorente,4,2026,153,2163,D,2,128,0,0.0,0,0.0,0,0.0,0,0,0,0,0.04529193788766861,0.04529193788766861
ESP-La Liga,2627,Real Betis,Facundo Bernal,4,2026,153,14741,M S,7,419,0,0.1479983776807785,0,0.1479983776807785,0,0.029829293489456177,6,1,1,0,1.4350216276943684,1.313421543687582
ESP-La Liga,2627,Real Betis,Fran García,4,2026,153,9810,D S,6,477,0,0.0,0,0.0,1,0.7042773589491844,0,6,1,0,2.2794387117028236,1.71512071788311
ESP-La Liga,2627,Real Betis,Giovani Lo Celso,4,2026,153,5681,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2627,Real Betis,Héctor Bellerín,4,2026,153,492,D S,7,506,0,0.41410139203071594,0,0.41410139203071594,0,0.8493807967752218,3,9,1,0,2.9315995778888464,1.976722216233611
ESP-La Liga,2627,Real Betis,Isco,4,2026,153,2255,M S,7,335,0,1.400513332337141,0,1.400513332337141,0,0.6025542467832565,11,14,0,0,3.6743514239788055,2.1623791018500924
ESP-La Liga,2627,Real Betis,Juan Camilo Hernández,4,2026,153,6954,F S,7,451,2,2.1886105686426163,2,2.1886105686426163,1,1.0414866358041763,12,5,0,0,4.675718799233437,1.4588502123951912
ESP-La Liga,2627,Real Betis,Júnior Firpo,4,2026,153,6485,D,2,153,0,0.0,0,0.0,0,0.09777401387691498,0,1,1,0,0.2086285538971424,0.11085454002022743
ESP-La Liga,2627,Real Betis,Marc Bartra,4,2026,153,2453,D S,5,333,1,0.2134610004723072,1,0.2134610004723072,0,0.020200418308377266,5,1,0,0,1.1559847313910723,1.06980749219656
ESP-La Liga,2627,Real Betis,Marc Roca,4,2026,153,5086,M,5,427,0,0.13716112449765205,0,0.13716112449765205,1,1.2590122520923615,3,4,1,0,1.8504763301461935,1.7167334090918303
ESP-La Liga,2627,Real Betis,Natan,4,2026,153,11890,D,6,540,1,0.6441528769209981,1,0.6441528769209981,0,0.15000381413847208,3,3,2,0,1.0783936083316803,1.0716211423277855
ESP-La Liga,2627,Real Betis,Nelson Deossa,4,2026,153,14001,M S,7,306,0,0.6245007365942001,0,0.6245007365942001,1,0.7261685878038406,14,5,0,0,2.341293904930353,1.1033609956502914
ESP-La Liga,2627,Real Betis,Pablo Fornals,4,2026,153,2335,M S,6,462,0,0.5557286739349365,0,0.5557286739349365,0,0.45472375862300396,9,12,0,0,2.08228600025177,1.450809195637703
ESP-La Liga,2627,Real Betis,Rodrigo Riquelme,4,2026,153,8002,M S,7,310,2,1.086318351328373,2,1.086318351328373,0,0.6334548406302929,7,6,0,0,2.1122707054018974,1.1099759619683027
ESP-La Liga,2627,Real Betis,Troy Parrott,4,2026,153,8145,F S,4,169,1,1.5000589075498283,1,1.5000589075498283,1,0.601751858368516,5,4,0,0,1.7834353595972061,0.3699496164917946
ESP-La Liga,2627,Real Betis,Valentín Gómez,4,2026,153,13845,D S,3,259,0,0.0,0,0.0,0,0.32705279532819986,0,2,1,0,0.8514370322227478,0.8358897268772125
ESP-La Liga,2627,Real Betis,Álvaro Fidalgo,4,2026,153,14440,S,2,25,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2627,Real Betis,Álvaro Vallés,4,2026,153,11740,GK,7,630,0,0.0,0,0.0,0,0.12767815589904785,0,1,0,0,1.6405884698033333,1.5129103437066078
ESP-La Liga,2627,Real Betis,Ángel Ortiz,4,2026,153,13374,D,2,124,0,0.007735178340226412,0,0.007735178340226412,0,0.08177006989717484,1,3,1,0,0.2522645443677902,0.18341832794249058
ESP-La Liga,2627,Real Madrid,Antonio Rüdiger,4,2026,150,1822,D S,3,214,1,0.14553261920809746,1,0.14553261920809746,0,0.1395609825849533,3,1,0,0,1.304494857788086,1.1649338603019714
ESP-La Liga,2627,Real Madrid,Arda Güler,4,2026,150,12190,M S,7,359,1,1.9162545204162598,1,1.9162545204162598,2,3.95790171995759,11,28,1,0,5.8265073243528605,2.246301891282201
ESP-La Liga,2627,Real Madrid,Aurelien Tchouameni,4,2026,150,6560,M S,3,179,0,0.0831842478364706,0,0.0831842478364706,0,0.2511325925588608,3,3,0,0,1.3245019614696503,1.1290506795048714
ESP-La Liga,2627,Real Madrid,Bernardo Silva,4,2026,150,3635,M S,6,279,0,0.14009927213191986,0,0.14009927213191986,1,0.22876827605068684,1,5,0,0,1.7381021678447723,1.6749390065670013
ESP-La Liga,2627,Real Madrid,Brahim Diaz,4,2026,150,6421,M S,3,98,0,0.1395609825849533,0,0.1395609825849533,0,0.20355181396007538,1,3,0,0,1.0738674402236938,0.7307546809315681
ESP-La Liga,2627,Real Madrid,Carlos Espí,4,2026,150,13769,S,4,12,2,1.3819266334176064,2,1.3819266334176064,0,0.07850466668605804,4,1,0,0,1.4784590005874634,0.12077231705188751
ESP-La Liga,2627,Real Madrid,Dean Huijsen,4,2026,150,11943,D,6,504,0,0.5117034148424864,0,0.5117034148424864,0,0.18736666440963745,6,2,0,1,4.639457494020462,4.442659944295883
ESP-La Liga,2627,Real Madrid,Denzel Dumfries,4,2026,150,9840,D S,6,424,0,0.6266797333955765,0,0.6266797333955765,0,0.20622973889112473,6,4,1,0,2.7186402082443237,2.3994410634040833
ESP-La Liga,2627,Real Madrid,Eduardo Camavinga,4,2026,150,7359,M S,6,235,0,0.0,0,0.0,0,0.0,0,0,2,0,3.3577605485916138,3.3577605485916138
ESP-La Liga,2627,Real Madrid,Endrick,4,2026,150,12884,S,1,2,0,0.12077231705188751,0,0.12077231705188751,0,0.0,1,0,0,0,0.12077231705188751,0.0
ESP-La Liga,2627,Real Madrid,Federico Valverde,4,2026,150,6241,M,7,577,0,0.26132796704769135,0,0.26132796704769135,1,0.34678834676742554,6,5,0,0,4.061378736048937,3.7828038819134235
ESP-La Liga,2627,Real Madrid,Ibrahima Konaté,4,2026,150,6326,D,6,540,0,0.29965998232364655,0,0.29965998232364655,0,0.18980568647384644,4,2,3,0,4.4461535811424255,4.113386809825897
ESP-La Liga,2627,Real Madrid,Jude Bellingham,4,2026,150,8824,M S,7,537,3,1.5895208269357681,3,1.5895208269357681,2,2.8061698898673058,16,16,1,0,5.651951909065247,3.087950587272644
ESP-La Liga,2627,Real Madrid,Kylian Mbappe-Lottin,4,2026,150,3423,F,7,630,7,8.346656907349825,6,6.860101718455553,2,1.808776967227459,41,11,0,0,8.557747710496187,2.7631383910775185
ESP-La Liga,2627,Real Madrid,Marc Cucurella,4,2026,150,7134,D S,7,426,0,0.0,0,0.0,0,0.1656370460987091,0,2,0,0,3.2761583868414164,3.2761583868414164
ESP-La Liga,2627,Real Madrid,Thibaut Courtois,4,2026,150,680,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,0,0,1.6077390313148499,1.6077390313148499
ESP-La Liga,2627,Real Madrid,Trent Alexander-Arnold,4,2026,150,1791,D S,4,206,0,0.18192704021930695,0,0.18192704021930695,1,0.6990013867616653,3,6,0,0,2.072226345539093,2.0550975799560547
ESP-La Liga,2627,Real Madrid,Vinícius Júnior,4,2026,150,7008,M,7,572,1,3.5653191059827805,1,3.5653191059827805,3,2.4925564266741276,22,13,2,0,7.198669642210007,2.2651410587131977
ESP-La Liga,2627,Real Madrid,Yan Diomande,4,2026,150,13561,M S,7,268,0,0.38293131440877914,0,0.38293131440877914,1,0.6669749356806278,3,7,1,0,2.423697754740715,1.5402959883213043
ESP-La Liga,2627,Real Madrid,Álvaro Fernández,4,2026,150,10576,D S,4,206,1,0.4673479199409485,1,0.4673479199409485,0,0.36949923634529114,1,5,1,0,1.6322053223848343,1.0217295438051224
ESP-La Liga,2627,Real Sociedad,Aihen Muñoz,4,2026,140,7306,S,2,36,0,0.0,0,0.0,0,0.0,0,0,0,0,0.017867662012577057,0.017867662012577057
ESP-La Liga,2627,Real Sociedad,Alex Marchal,4,2026,140,13483,S,4,94,0,0.1638789214193821,0,0.1638789214193821,0,0.6377106048166752,3,2,0,0,0.7653400264680386,0.02162524312734604
ESP-La Liga,2627,Real Sociedad,Ander Barrenetxea,4,2026,140,7308,M S,6,321,2,0.41688940115273,2,0.41688940115273,0,0.03789056837558746,8,1,0,0,0.6035235896706581,0.21318126283586025
ESP-La Liga,2627,Real Sociedad,Arsen Zakharyan,4,2026,140,8760,S,3,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2627,Real Sociedad,Beñat Turrientes,4,2026,140,9465,M S,4,260,0,0.1278261188417673,0,0.1278261188417673,0,0.1595169324427843,4,4,1,0,1.0136467888951302,0.8184148948639631
ESP-La Liga,2627,Real Sociedad,Carlos Soler,4,2026,140,2478,M S,7,461,1,1.0163309928029776,0,0.27305339835584164,2,0.9237169772386551,5,11,0,0,1.1931581869721413,0.459679439663887
ESP-La Liga,2627,Real Sociedad,Gonçalo Guedes,4,2026,140,5682,M S,6,264,0,0.8367774691432714,0,0.8367774691432714,0,0.36253046430647373,11,5,0,0,1.174272982403636,0.44295401871204376
ESP-La Liga,2627,Real Sociedad,Hector Fort,4,2026,140,12171,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1321566104888916,0.1321566104888916
ESP-La Liga,2627,Real Sociedad,Igor Zubeldia,4,2026,140,2417,D S,5,391,0,0.0,0,0.0,0,0.09799489378929138,0,2,2,0,0.4959214925765991,0.4959214925765991
ESP-La Liga,2627,Real Sociedad,Job Ochieng,4,2026,140,14364,M S,4,238,1,0.62986671179533,1,0.62986671179533,3,0.3137027770280838,9,4,0,0,0.736464150249958,0.0
ESP-La Liga,2627,Real Sociedad,Jon Aramburu,4,2026,140,12182,D,7,599,0,0.06130940932780504,0,0.06130940932780504,0,0.10189417935907841,4,4,3,0,1.036243592388928,0.9370857365429401
ESP-La Liga,2627,Real Sociedad,Jon Gorrotxategi,4,2026,140,13936,M S,5,127,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11337552964687347,0.11337552964687347
ESP-La Liga,2627,Real Sociedad,Jon Martín,4,2026,140,12353,D S,6,456,0,0.16766580007970333,0,0.16766580007970333,0,0.06511886417865753,3,1,0,1,0.3305273950099945,0.3305273950099945
ESP-La Liga,2627,Real Sociedad,Jon Pacheco Dozagarat,4,2026,140,8423,S,1,17,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2627,Real Sociedad,Luka Sucic,4,2026,140,12862,F M S,7,554,3,1.044646069407463,3,1.044646069407463,0,0.8197630662471056,15,8,2,0,1.701953636482358,0.4264703430235386
ESP-La Liga,2627,Real Sociedad,Luken Beitia,4,2026,140,13482,D,3,270,0,0.1842169314622879,0,0.1842169314622879,0,0.4375027799978852,3,3,1,0,0.21473782695829868,0.16625265963375568
ESP-La Liga,2627,Real Sociedad,Mamadou Sarr,4,2026,140,11253,D,2,151,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08983068354427814,0.08983068354427814
ESP-La Liga,2627,Real Sociedad,Mikel Oyarzabal,4,2026,140,2234,F M S,7,484,0,1.3718172833323479,0,1.3718172833323479,2,1.0929497592151165,11,10,1,0,2.8202965930104256,0.8250733651220798
ESP-La Liga,2627,Real Sociedad,Orri Óskarsson,4,2026,140,13048,F S,6,312,1,2.7402745448052883,1,2.7402745448052883,0,0.09986804611980915,8,2,0,1,2.9255964159965515,0.08545383997261524
ESP-La Liga,2627,Real Sociedad,Remiro,4,2026,140,2555,GK,6,540,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7770684342831373,0.7770684342831373
ESP-La Liga,2627,Real Sociedad,Sergio Gómez,4,2026,140,6656,D,7,594,0,0.17999282106757164,0,0.17999282106757164,0,0.4558760393410921,4,8,1,0,1.401573233306408,1.1801553294062614
ESP-La Liga,2627,Real Sociedad,Takefusa Kubo,4,2026,140,8001,M S,5,227,0,0.6456151753664017,0,0.6456151753664017,0,0.133668415248394,2,3,0,0,0.8808033410459757,0.12044239416718483
ESP-La Liga,2627,Real Sociedad,Unai Marrero,4,2026,140,9198,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.09054818004369736,0.09054818004369736
ESP-La Liga,2627,Real Sociedad,Yangel Herrera,4,2026,140,7350,M S,7,409,1,0.21987923048436642,1,0.21987923048436642,0,0.2125987410545349,4,1,3,0,1.5265163369476795,1.1290169544517994
ESP-La Liga,2627,Sevilla,Alfon,4,2026,138,9241,S,2,11,0,0.03242520987987518,0,0.03242520987987518,0,0.020117737352848053,1,1,0,0,0.03242520987987518,0.0
ESP-La Liga,2627,Sevilla,Andrés Castrín,4,2026,138,13600,D S,6,479,0,0.5589372143149376,0,0.5589372143149376,0,0.131232850253582,2,3,0,0,0.37561345659196377,0.35626993142068386
ESP-La Liga,2627,Sevilla,Arouna Sangante,4,2026,138,11788,D,4,290,0,0.0,0,0.0,0,0.0269768126308918,0,1,0,1,0.23830273002386093,0.21132591366767883
ESP-La Liga,2627,Sevilla,Chidera Ejuke,4,2026,138,8694,F S,6,186,1,0.3208258952945471,1,0.3208258952945471,0,0.06984937191009521,2,1,1,0,0.45874960720539093,0.06807434558868408
ESP-La Liga,2627,Sevilla,Felix Correia,4,2026,138,9444,M,3,233,0,0.12675312161445618,0,0.12675312161445618,1,0.7300010323524475,2,4,0,0,0.7617756873369217,0.10231342166662216
ESP-La Liga,2627,Sevilla,Gabriel Suazo,4,2026,138,11343,D,7,630,0,0.012310294434428215,0,0.012310294434428215,0,0.30589259415864944,1,9,2,0,0.9752367306500673,0.872341075912118
ESP-La Liga,2627,Sevilla,Giorgi Kochorashvili,4,2026,138,8425,M S,5,178,0,0.14583224058151245,0,0.14583224058151245,1,0.37963664531707764,4,1,1,0,0.18054977245628834,0.05483526736497879
ESP-La Liga,2627,Sevilla,Isaac Romero,4,2026,138,12305,F S,6,209,1,0.30561209097504616,1,0.30561209097504616,1,0.3550829794257879,5,3,4,0,0.596410321071744,0.0
ESP-La Liga,2627,Sevilla,Jon Guridi,4,2026,138,5179,M S,7,359,1,0.8508105706423521,0,0.10753296501934528,0,0.27595629915595055,4,3,3,0,0.43374548107385635,0.1104862168431282
ESP-La Liga,2627,Sevilla,José Ángel Carmona,4,2026,138,9809,S,3,55,0,0.046601951122283936,0,0.046601951122283936,0,0.016511522233486176,1,1,0,0,0.0,0.0
ESP-La Liga,2627,Sevilla,Juan Iglesias,4,2026,138,9218,D,7,630,1,0.4404233656823635,1,0.4404233656823635,0,0.24474288523197174,4,4,1,0,0.9771272912621498,0.6998658161610365
ESP-La Liga,2627,Sevilla,Julio Díaz,4,2026,138,14323,M S,4,80,0,0.0,0,0.0,0,0.3430064022541046,0,2,0,0,0.47425901889801025,0.13125258684158325
ESP-La Liga,2627,Sevilla,Kike Salas,4,2026,138,10334,D,5,450,0,0.23690715804696083,0,0.23690715804696083,0,0.11623192578554153,6,2,1,1,0.4946788176894188,0.3241158425807953
ESP-La Liga,2627,Sevilla,Lucas Stassin,4,2026,138,13057,F S,3,200,1,0.8664955049753189,1,0.8664955049753189,0,0.05997674912214279,7,2,0,0,0.9394132271409035,0.07182348519563675
ESP-La Liga,2627,Sevilla,Lucien Agoume,4,2026,138,8165,M,7,630,0,0.1338067650794983,0,0.1338067650794983,0,0.4035385139286518,5,2,2,0,1.4911556169390678,0.9832271486520767
ESP-La Liga,2627,Sevilla,Manu Bueno,4,2026,138,11266,S,2,21,0,0.0,0,0.0,0,0.021573210135102272,0,1,0,0,0.021573210135102272,0.0
ESP-La Liga,2627,Sevilla,Miguel Sierra,4,2026,138,13823,F M,7,523,2,0.405436422675848,2,0.405436422675848,0,0.28454955480992794,10,7,2,0,1.3922685272991657,0.8036326691508293
ESP-La Liga,2627,Sevilla,Nico Guillén,4,2026,138,14607,M S,2,92,0,0.03408406302332878,0,0.03408406302332878,0,0.0,1,0,1,0,0.03408406302332878,0.0
ESP-La Liga,2627,Sevilla,Odisseas Vlachodimos,4,2026,138,375,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,0,0,0.03962099552154541,0.03962099552154541
ESP-La Liga,2627,Sevilla,Oso,4,2026,138,13615,M,2,164,1,0.4707444943487644,1,0.4707444943487644,1,0.13539914786815643,4,1,0,0,0.8697241693735123,0.33564916998147964
ESP-La Liga,2627,Sevilla,Peque,4,2026,138,12742,M S,3,162,1,1.0858079120516777,0,0.3425302878022194,0,0.11963400989770889,6,3,1,0,0.9294610545039177,0.4672967419028282
ESP-La Liga,2627,Sevilla,Robbie Ure,4,2026,138,14683,F S,7,386,0,0.6076166704297066,0,0.6076166704297066,1,0.24572255834937096,7,4,1,0,0.9810684360563755,0.12772922962903976
ESP-La Liga,2627,Sevilla,Ruben Vargas,4,2026,138,7810,S,1,15,0,0.09081681072711945,0,0.09081681072711945,0,0.0,1,0,0,0,0.09081681072711945,0.0
ESP-La Liga,2627,Sevilla,Youssouf Fofana,4,2026,138,6945,M S,4,285,1,0.6650506909936666,1,0.6650506909936666,0,0.038217879831790924,5,1,0,0,1.076622150838375,0.9442805796861649
